ride_id,driver_id,driver_experience,ride_duration_min,ride_distance_km,driver_rating,fraud_flag,fraud_reason,ride_timestamp,surge_pricing,ride_cancellation,payment_status,average_wait_time_min,city,weather_condition
RIDE_493,DRIVER_32,7,13,2.988717938326694,2.6662633139291687,True,Drop-off to Unknown place,2024-10-30 21:58:10.825589,False,True,Success,19.817439776263438,Rapla,Cloudy
RIDE_494,DRIVER_86,14,8,22.8805459164745,3.0900407243423538,False,,2024-06-23 21:58:10.825591,False,False,Pending,27.226812968426184,Elva,Stormy
RIDE_495,DRIVER_14,5,18,7.669455684626648,1.2185376800038892,True,Drop-off to Unknown place,2024-05-20 21:58:10.825592,True,True,Paid,4.944698174369876,Tartu,Sunny
RIDE_496,DRIVER_46,3,41,28.826057443342645,4.892312651889331,False,,2024-07-02 21:58:10.825594,False,True,Pending,15.843799447720304,Keila,Rainy
RIDE_497,DRIVER_100,11,38,12.302341036458365,1.9045013249986877,True,Drop-off to Unknown place,2024-01-30 21:58:10.825595,False,True,Pending,4.946840436653215,Tallinn,Foggy
RIDE_498,DRIVER_72,11,15,11.154085257466214,2.2167948785451235,True,Drop-off to Unknown place,2024-01-17 21:58:10.825597,False,True,Pending,43.30792380676882,Tallinn,Sunny
RIDE_499,DRIVER_53,18,45,6.1688654093084505,2.2157700490201093,False,,2024-04-06 21:58:10.825599,False,False,Pending,36.51951257035502,Voru,Rainy
RIDE_500,DRIVER_80,15,7,10.556918033726017,1.9216666484693996,False,,2024-06-07 21:58:10.825601,True,True,Pending,21.22384119168425,Rapla,Stormy
RIDE_501,DRIVER_96,12,32,26.546221331189617,1.0058952883452457,False,,2024-03-13 21:58:10.825602,False,True,Pending,10.838512126241529,Valga,Cloudy
RIDE_502,DRIVER_20,9,33,29.897361453562926,3.9173791763519854,True,Overcharged,2024-10-20 21:58:10.825604,True,True,Pending,42.072024630993496,Tapa,Foggy
RIDE_503,DRIVER_31,10,13,12.312666854191754,4.867381999197141,True,Ride canceled,2024-06-09 21:58:10.825606,False,False,Success,16.16225021198676,Keila,Stormy
RIDE_504,DRIVER_21,12,7,14.561097666727193,1.8971739331401802,True,Drop-off to Unknown place,2024-02-07 21:58:10.825608,False,True,Success,8.083314994244489,Tartu,Rainy
RIDE_505,DRIVER_23,17,29,22.217986269676636,3.6521887672136897,False,,2024-11-18 21:58:10.825609,False,True,Pending,25.779233091974014,Tallinn,Foggy
RIDE_506,DRIVER_53,6,38,26.813481853022086,3.9675853078348604,False,,2024-05-02 21:58:10.825611,True,True,Pending,42.52606129517191,Tartu,Sunny
RIDE_507,DRIVER_4,7,16,18.605241357229957,4.393701516362099,False,,2024-02-27 21:58:10.825613,True,True,Success,1.1685327820141933,Tallinn,Cloudy
RIDE_508,DRIVER_23,14,46,12.962719548979221,2.6905167880544365,True,Drop-off to Unknown place,2024-06-13 21:58:10.825614,True,False,Success,11.477493103175945,Narva,Rainy
RIDE_509,DRIVER_95,13,13,13.553411543761465,2.211723622561717,True,Overcharged,2024-08-17 21:58:10.825616,False,True,Success,42.29169617805793,Voru,Cloudy
RIDE_510,DRIVER_43,8,19,21.47730810191059,2.3011805360921245,False,,2024-12-22 21:58:10.825618,False,True,Pending,8.52778254171513,Elva,Foggy
RIDE_511,DRIVER_53,10,44,2.090111380919803,3.8504853323940513,True,Drop-off to Unknown place,2024-01-20 21:58:10.825619,False,False,Paid,5.982711872152073,Narva,Stormy
RIDE_512,DRIVER_86,9,29,19.34850144887554,4.267117866022544,False,,2024-07-02 21:58:10.825621,False,False,Paid,26.088237495191397,Saaremaa,Cloudy
RIDE_513,DRIVER_95,18,9,11.953804292358008,1.7264558710264106,True,Overcharged,2024-09-18 21:58:10.825623,True,False,Paid,38.92112822497251,Rapla,Sunny
RIDE_514,DRIVER_32,2,15,24.237525275758358,2.483764032631061,True,Ride canceled,2024-05-25 21:58:10.825624,False,True,Paid,21.99283197853275,Saaremaa,Rainy
RIDE_515,DRIVER_35,5,38,4.6037379150477005,4.6077607869966,False,,2024-05-25 21:58:10.825626,True,False,Pending,44.76082729411909,Tapa,Sunny
RIDE_516,DRIVER_21,5,28,18.469663474554935,4.226774078778957,True,Drop-off to Unknown place,2024-09-09 21:58:10.825627,False,True,Paid,30.883554779671684,Valga,Cloudy
RIDE_517,DRIVER_90,6,19,15.467240916811464,4.939433611049903,True,Overcharged,2024-07-06 21:58:10.825629,True,False,Success,4.259295917259701,Elva,Stormy
RIDE_518,DRIVER_14,19,42,19.985114725346367,4.016993038728323,False,,2024-11-18 21:58:10.825631,True,True,Success,44.684613794006914,Narva,Stormy
RIDE_519,DRIVER_49,8,12,3.8159006455231137,2.572780804111689,False,,2024-01-22 21:58:10.825632,False,False,Paid,18.94734641832838,Tartu,Sunny
RIDE_520,DRIVER_5,16,9,18.239546047987677,3.362551335978551,True,Overcharged,2024-07-03 21:58:10.825634,False,True,Success,13.645711489201231,Tartu,Foggy
RIDE_521,DRIVER_61,13,52,17.721568462866664,3.644057016989281,False,,2024-04-04 21:58:10.825637,True,False,Pending,25.546684077426967,Tapa,Foggy
RIDE_522,DRIVER_29,1,30,17.69848264365279,1.3138232652684958,True,Drop-off to Unknown place,2024-02-12 21:58:10.825638,False,True,Paid,14.38953404011803,Tallinn,Stormy
RIDE_523,DRIVER_26,20,22,18.897654664700735,3.1779878364154603,False,,2024-07-08 21:58:10.825640,False,True,Paid,4.804130313286702,Tartu,Sunny
RIDE_524,DRIVER_59,17,10,20.941102242338143,3.8372833138904383,True,Ride canceled,2024-12-07 21:58:10.825642,True,True,Pending,1.0628470954837757,Rapla,Sunny
RIDE_525,DRIVER_45,7,41,24.539691991061552,1.6692852160042415,True,Overcharged,2024-06-18 21:58:10.825643,True,True,Success,20.781667528491543,Valga,Sunny
RIDE_526,DRIVER_40,13,52,9.554980163590002,4.122526869702229,False,,2024-08-19 21:58:10.825645,True,True,Pending,37.82199057797006,Voru,Cloudy
RIDE_527,DRIVER_30,4,17,25.101383485041737,3.3350911220564465,True,Overcharged,2024-10-02 21:58:10.825647,True,True,Pending,26.18186816772337,Rapla,Foggy
RIDE_528,DRIVER_29,4,32,15.951159103376702,4.808887142790379,True,Drop-off to Unknown place,2024-11-06 21:58:10.825648,False,True,Success,44.9651211535114,Valga,Foggy
RIDE_529,DRIVER_4,6,9,4.157631815761272,1.1696891928275668,False,,2024-05-20 21:58:10.825650,True,True,Pending,13.6212524084768,Keila,Cloudy
RIDE_530,DRIVER_85,19,17,3.6394260188314176,2.061304550221868,False,,2024-11-22 21:58:10.825652,True,False,Success,13.340022849442434,Tapa,Rainy
RIDE_531,DRIVER_25,12,21,11.358672923489703,3.4062155171992963,True,Drop-off to Unknown place,2024-02-03 21:58:10.825653,True,True,Success,8.028976250293546,Rapla,Cloudy
RIDE_532,DRIVER_52,7,54,23.977115359121093,2.186239648823723,False,,2024-09-21 21:58:10.825655,False,True,Pending,8.218797883674748,Voru,Sunny
RIDE_533,DRIVER_43,10,44,21.81506617274564,3.857696656284969,False,,2024-02-14 21:58:10.825657,True,False,Success,13.548210224442103,Voru,Cloudy
RIDE_534,DRIVER_36,19,49,24.08121901082738,4.036021130087724,True,Overcharged,2024-02-15 21:58:10.825658,False,True,Pending,35.884961992035194,Keila,Sunny
RIDE_535,DRIVER_9,7,36,16.483533580365062,1.4100638562658978,True,Ride canceled,2024-03-08 21:58:10.825660,True,False,Success,40.853298788003706,Parnu,Stormy
RIDE_536,DRIVER_99,3,33,14.325571942753736,3.055417856827071,False,,2024-12-28 21:58:10.825662,True,True,Paid,43.903835467137974,Tallinn,Sunny
RIDE_537,DRIVER_36,13,55,6.128670747775951,3.0355622223642236,False,,2024-12-13 21:58:10.825663,False,False,Success,11.220744780243916,Tapa,Foggy
RIDE_538,DRIVER_45,13,7,11.189397101060724,2.4771230808621643,False,,2024-07-21 21:58:10.825665,True,False,Success,39.77709200702003,Keila,Cloudy
RIDE_539,DRIVER_83,18,44,14.152542252868507,4.731699450278688,True,Ride canceled,2024-09-05 21:58:10.825667,True,True,Pending,15.44322392820283,Rapla,Sunny
RIDE_540,DRIVER_66,20,38,4.4808120310292825,4.310025279492885,True,Drop-off to Unknown place,2024-11-04 21:58:10.825668,False,False,Success,5.9649839587429145,Elva,Rainy
RIDE_541,DRIVER_52,8,44,8.177134675913916,3.788837527638547,True,Ride canceled,2024-03-24 21:58:10.825670,True,True,Paid,39.28109672288729,Elva,Stormy
RIDE_542,DRIVER_87,9,31,18.750308233784686,3.85730654293999,True,Overcharged,2024-09-24 21:58:10.825672,True,True,Paid,28.988647924319217,Tapa,Rainy
RIDE_543,DRIVER_69,7,17,22.598567198697317,2.8468645752524764,True,Overcharged,2024-12-03 21:58:10.825673,True,True,Success,8.248159427566716,Rapla,Rainy
RIDE_544,DRIVER_43,1,49,29.953730319002588,4.683978084386304,True,Drop-off to Unknown place,2024-03-30 21:58:10.825675,True,True,Success,19.91257533057211,Narva,Rainy
RIDE_545,DRIVER_4,3,37,28.127173277619615,3.7783817090131415,True,Ride canceled,2024-09-23 21:58:10.825677,False,False,Paid,13.639338574590976,Narva,Stormy
RIDE_546,DRIVER_15,13,10,19.991825586985364,3.9159242466232658,False,,2024-03-13 21:58:10.825678,True,True,Pending,33.41896102324867,Tallinn,Stormy
RIDE_547,DRIVER_34,17,28,13.794945492234016,4.446763615149381,False,,2024-09-19 21:58:10.825680,False,False,Paid,20.950314147467793,Rapla,Stormy
RIDE_548,DRIVER_23,1,23,19.812966211830517,2.096286357368764,True,Overcharged,2024-09-10 21:58:10.825682,True,False,Paid,44.528317584680934,Voru,Stormy
RIDE_549,DRIVER_75,6,20,23.998245306246496,4.228283615466812,True,Ride canceled,2024-07-23 21:58:10.825683,False,True,Success,3.4087792194221853,Tartu,Rainy
RIDE_550,DRIVER_34,6,44,5.313413345854845,1.7809624118259682,True,Drop-off to Unknown place,2024-10-24 21:58:10.825685,True,True,Success,16.620671709994852,Elva,Foggy
RIDE_551,DRIVER_5,12,32,13.47733691149607,2.3813678089795514,False,,2024-03-08 21:58:10.825686,False,True,Paid,22.203607352839008,Rapla,Foggy
RIDE_552,DRIVER_14,13,37,25.514463997797282,2.342441817079371,True,Overcharged,2025-01-06 21:58:10.825688,True,True,Pending,23.13787640892607,Rapla,Stormy
RIDE_553,DRIVER_77,13,52,12.747322654125233,4.914101873556563,False,,2024-08-19 21:58:10.825690,False,False,Paid,14.901176184968019,Tartu,Cloudy
RIDE_554,DRIVER_56,15,45,18.012423594361223,4.426148894991707,False,,2024-10-25 21:58:10.825691,False,True,Paid,33.086570960292995,Tartu,Sunny
RIDE_555,DRIVER_45,16,17,18.45754210414155,3.804679446361039,False,,2024-11-02 21:58:10.825693,True,False,Pending,39.488871233514885,Valga,Cloudy
RIDE_556,DRIVER_94,11,47,7.1653350877419015,3.9082270464615605,False,,2024-04-06 21:58:10.825695,False,True,Paid,42.303649287025976,Keila,Cloudy
RIDE_557,DRIVER_41,5,49,12.142592366264076,3.2482911776102843,False,,2024-09-01 21:58:10.825696,True,True,Paid,36.424108579179155,Parnu,Cloudy
RIDE_558,DRIVER_56,4,29,11.3663160847741,4.788362668434076,True,Ride canceled,2024-10-10 21:58:10.825698,True,True,Success,38.42552868149038,Tallinn,Foggy
RIDE_559,DRIVER_78,3,57,2.7335078388978142,2.985035011529446,True,Drop-off to Unknown place,2024-11-12 21:58:10.825700,True,True,Pending,25.223993227279802,Elva,Sunny
RIDE_560,DRIVER_66,19,46,2.677369388957947,2.522070839479578,False,,2024-02-04 21:58:10.825701,True,False,Success,37.339081962779844,Tartu,Cloudy
RIDE_561,DRIVER_15,20,40,25.287517222921657,1.652141347726364,True,Drop-off to Unknown place,2024-12-25 21:58:10.825703,True,False,Success,14.354172002509898,Narva,Stormy
RIDE_562,DRIVER_50,18,31,9.645982679238747,4.1448226090442315,False,,2024-11-01 21:58:10.825705,False,True,Pending,18.533065532805434,Tapa,Foggy
RIDE_563,DRIVER_74,15,42,16.50620545468683,3.9377757283023658,False,,2024-12-31 21:58:10.825706,True,False,Pending,14.94417260801595,Narva,Stormy
RIDE_564,DRIVER_25,9,11,10.364316060485645,2.5374201540965395,True,Drop-off to Unknown place,2024-07-08 21:58:10.825708,True,False,Paid,21.565042759708717,Valga,Stormy
RIDE_565,DRIVER_33,17,9,28.339018863229533,1.1007736558369174,True,Drop-off to Unknown place,2024-09-08 21:58:10.825709,True,True,Success,13.5655031145,Valga,Cloudy
RIDE_566,DRIVER_6,14,47,9.260309248241665,4.355989310872043,True,Overcharged,2024-03-12 21:58:10.825711,True,True,Pending,43.31090345919566,Tartu,Stormy
RIDE_567,DRIVER_91,15,49,14.030390756690181,1.0456719338162945,True,Ride canceled,2024-07-26 21:58:10.825713,True,False,Success,14.765163632249399,Valga,Sunny
RIDE_568,DRIVER_56,1,55,26.436447013568852,3.814799118516204,True,Overcharged,2024-12-30 21:58:10.825714,True,False,Success,5.313959676881352,Keila,Stormy
RIDE_569,DRIVER_1,3,35,25.57413987017064,4.881028438904228,False,,2024-10-10 21:58:10.825716,False,False,Pending,24.17995530621819,Voru,Cloudy
RIDE_570,DRIVER_67,16,27,7.210839699695764,2.750645312592814,True,Drop-off to Unknown place,2024-08-25 21:58:10.825717,False,False,Paid,3.51235945158776,Saaremaa,Stormy
RIDE_571,DRIVER_69,11,46,24.47401267427989,1.939893619983811,True,Drop-off to Unknown place,2024-12-12 21:58:10.825719,True,True,Success,5.863899317577543,Rapla,Foggy
RIDE_572,DRIVER_88,12,14,14.829232828660995,3.819484040173527,True,Drop-off to Unknown place,2024-11-04 21:58:10.825720,False,True,Pending,10.653133124634836,Rapla,Foggy
RIDE_573,DRIVER_93,10,36,15.523128418389947,4.268512568062341,False,,2024-06-06 21:58:10.825722,True,False,Paid,21.431410994814236,Tartu,Foggy
RIDE_574,DRIVER_95,16,47,5.737439227646426,3.1857212643113892,True,Drop-off to Unknown place,2024-04-13 21:58:10.825726,True,True,Success,20.06304102159723,Valga,Rainy
RIDE_575,DRIVER_95,8,57,4.256842385199491,4.868141101024585,False,,2024-11-10 21:58:10.825727,True,False,Pending,36.18644192812281,Tapa,Foggy
RIDE_576,DRIVER_86,6,34,22.382300595265427,1.2066748866318444,True,Ride canceled,2024-12-06 21:58:10.825729,True,False,Success,33.53688477090099,Voru,Foggy
RIDE_577,DRIVER_26,12,43,15.900912265948392,3.0191823932181125,True,Drop-off to Unknown place,2024-05-09 21:58:10.825731,True,True,Pending,19.758004935590858,Tallinn,Rainy
RIDE_578,DRIVER_47,8,35,14.231819673225028,3.8738157892902003,False,,2024-05-23 21:58:10.825732,False,False,Pending,15.682985133327715,Valga,Foggy
RIDE_579,DRIVER_56,4,22,22.42623040226711,4.450561884596716,True,Overcharged,2024-07-06 21:58:10.825734,False,False,Success,14.924626498705937,Voru,Cloudy
RIDE_580,DRIVER_9,8,40,23.43436117175107,1.7170224476311602,True,Drop-off to Unknown place,2024-04-20 21:58:10.825735,False,True,Success,35.0557838409364,Parnu,Foggy
RIDE_581,DRIVER_86,18,6,6.4494286947419,4.200013927054726,False,,2024-03-10 21:58:10.825737,False,True,Pending,3.2911858737358686,Tallinn,Foggy
RIDE_582,DRIVER_43,5,18,19.086304185373955,3.210828302874181,True,Overcharged,2024-11-13 21:58:10.825739,True,False,Paid,1.5641525784666563,Rapla,Rainy
RIDE_583,DRIVER_80,9,17,5.789914303775195,2.586214727959853,False,,2024-05-21 21:58:10.825740,False,False,Success,36.00395324477252,Parnu,Cloudy
RIDE_584,DRIVER_41,4,33,23.03850240881328,1.5268601143163743,False,,2024-04-25 21:58:10.825742,True,True,Pending,21.99444054351817,Tartu,Stormy
RIDE_585,DRIVER_85,17,16,20.394744375479906,4.461183035635649,False,,2024-09-16 21:58:10.825744,False,False,Pending,6.758770096357343,Elva,Sunny
RIDE_586,DRIVER_16,9,43,28.785209390336824,1.6290928327188614,False,,2024-02-28 21:58:10.825745,False,False,Paid,11.364901122158056,Tartu,Cloudy
RIDE_587,DRIVER_93,1,6,3.930824457979793,2.239151436836397,False,,2024-12-16 21:58:10.825747,False,True,Paid,42.03017393628483,Tapa,Stormy
RIDE_588,DRIVER_39,20,36,3.597532192235121,2.1601821278497475,True,Overcharged,2024-02-05 21:58:10.825749,False,True,Paid,38.81813092749551,Keila,Cloudy
RIDE_589,DRIVER_65,13,17,9.901238091409605,4.485656136763417,True,Overcharged,2024-04-16 21:58:10.825751,True,True,Success,32.23054220985479,Voru,Stormy
RIDE_590,DRIVER_40,16,50,9.327759144605366,3.690811976835592,True,Ride canceled,2024-08-06 21:58:10.825752,False,True,Pending,22.21791013484237,Keila,Stormy
RIDE_591,DRIVER_86,13,31,8.915406374015994,4.186725588765489,False,,2024-05-18 21:58:10.825754,False,True,Pending,23.89423955242097,Elva,Cloudy
RIDE_592,DRIVER_53,14,53,27.37512825458903,2.001871595169996,False,,2024-02-13 21:58:10.825755,True,True,Pending,43.91075955249418,Keila,Rainy
RIDE_593,DRIVER_42,3,45,8.98729359578617,3.4994963984279956,False,,2024-12-23 21:58:10.825758,True,False,Paid,43.493899530908635,Tallinn,Cloudy
RIDE_594,DRIVER_52,6,21,9.614592331601667,3.2869839325749948,False,,2024-12-07 21:58:10.825760,False,False,Pending,10.471838014576708,Tallinn,Cloudy
RIDE_595,DRIVER_90,18,44,23.263151347702983,4.331321507153085,True,Drop-off to Unknown place,2024-05-07 21:58:10.825761,True,True,Success,36.688600917433995,Parnu,Stormy
RIDE_596,DRIVER_38,19,35,14.59271558861512,4.624348241925042,True,Overcharged,2024-06-16 21:58:10.825763,True,True,Paid,9.67867731134874,Tapa,Sunny
RIDE_597,DRIVER_71,5,38,23.747895594745074,1.0486270859095472,False,,2024-06-03 21:58:10.825765,True,False,Paid,10.39564902689386,Rapla,Stormy
RIDE_598,DRIVER_17,15,28,3.8302524118027867,3.6960796762351706,False,,2024-01-22 21:58:10.825766,False,False,Paid,30.74809350324138,Keila,Foggy
RIDE_599,DRIVER_25,2,49,15.65199342285476,1.207343196478916,True,Overcharged,2024-11-13 21:58:10.825768,True,False,Paid,18.82004833785213,Valga,Cloudy
RIDE_600,DRIVER_54,10,39,2.9411808051319137,3.1954346603094237,False,,2024-05-01 21:58:10.825770,False,True,Success,41.98795391268689,Valga,Cloudy
RIDE_601,DRIVER_86,18,52,3.7542896967499266,2.150530916174713,False,,2024-01-09 21:58:10.825771,False,True,Pending,4.9164283354243885,Elva,Rainy
RIDE_602,DRIVER_49,13,10,27.380248693643505,2.227106398088565,False,,2024-05-25 21:58:10.825773,False,False,Success,23.507128195617693,Tapa,Stormy
RIDE_603,DRIVER_87,5,23,5.8988703912926646,2.4118340138094263,True,Overcharged,2024-12-01 21:58:10.825775,False,True,Pending,41.41494733949733,Tapa,Rainy
RIDE_604,DRIVER_96,1,34,16.90777910370608,3.4851697961984405,True,Drop-off to Unknown place,2024-11-27 21:58:10.825776,True,True,Success,40.78100106109822,Tallinn,Cloudy
RIDE_605,DRIVER_23,1,11,13.510676872819783,2.336199862675077,False,,2024-07-27 21:58:10.825778,False,True,Paid,7.887285390292614,Rapla,Stormy
RIDE_606,DRIVER_79,18,14,11.725613135247595,3.9307962023611216,True,Overcharged,2024-03-02 21:58:10.825779,True,False,Paid,17.132058804244085,Voru,Stormy
RIDE_607,DRIVER_73,15,45,27.195333679243628,2.6181095422954788,False,,2024-10-24 21:58:10.825781,False,False,Success,28.241341602054636,Rapla,Foggy
RIDE_608,DRIVER_39,17,36,2.611055109713706,1.2734128012398345,False,,2024-12-05 21:58:10.825783,True,True,Success,8.013374929941696,Narva,Foggy
RIDE_609,DRIVER_52,11,38,20.586111212916496,4.135039369936429,True,Ride canceled,2024-11-04 21:58:10.825784,False,True,Pending,43.592975570012506,Tapa,Sunny
RIDE_610,DRIVER_71,17,32,28.97504415797941,2.143033298370824,False,,2024-08-20 21:58:10.825786,True,True,Success,41.248970464017056,Tartu,Foggy
RIDE_611,DRIVER_1,13,19,17.684709136931573,2.7310675183970505,False,,2024-02-23 21:58:10.825788,False,True,Success,8.345807877516645,Saaremaa,Stormy
RIDE_612,DRIVER_39,1,34,28.23102893692657,3.741775532887606,True,Overcharged,2024-02-18 21:58:10.825789,False,True,Pending,6.330840295483359,Tapa,Foggy
RIDE_613,DRIVER_37,2,41,3.4632206200086655,2.329824628594848,False,,2024-03-14 21:58:10.825791,True,False,Pending,4.757973243563673,Elva,Sunny
RIDE_614,DRIVER_27,9,33,13.72621293407652,1.2263426245868625,False,,2024-04-02 21:58:10.825793,False,True,Pending,41.01552121761177,Keila,Cloudy
RIDE_615,DRIVER_56,3,26,9.284418146937433,2.4956841880512544,False,,2024-01-09 21:58:10.825794,False,True,Success,9.519447631000276,Tartu,Foggy
RIDE_616,DRIVER_75,1,8,22.462987019460435,4.777794330777214,True,Overcharged,2024-07-25 21:58:10.825796,False,True,Pending,19.316536855951608,Elva,Stormy
RIDE_617,DRIVER_78,16,24,29.476318533922907,3.5669375891942328,False,,2024-06-26 21:58:10.825798,True,False,Paid,20.74946008868813,Parnu,Cloudy
RIDE_618,DRIVER_84,6,36,9.182841748438939,3.6859165946688277,True,Drop-off to Unknown place,2024-03-08 21:58:10.825799,False,False,Paid,27.356485945396972,Saaremaa,Stormy
RIDE_619,DRIVER_42,17,40,20.316888841274086,3.5291286145505594,False,,2024-04-11 21:58:10.825801,False,True,Paid,4.156355124886698,Saaremaa,Cloudy
RIDE_620,DRIVER_60,5,54,7.546733717272724,1.7959685558377472,False,,2024-08-10 21:58:10.825803,True,False,Success,10.977379165622702,Tallinn,Stormy
RIDE_621,DRIVER_57,5,8,17.82924712800508,2.6733354564091205,False,,2024-05-20 21:58:10.825804,True,False,Paid,41.98557702443274,Tapa,Foggy
RIDE_622,DRIVER_57,6,31,14.990109627273414,4.0037591934532735,False,,2024-04-24 21:58:10.825806,True,False,Success,40.97004471981706,Tallinn,Foggy
RIDE_623,DRIVER_87,3,21,29.216149229683037,1.4054915902126366,True,Drop-off to Unknown place,2024-03-04 21:58:10.825808,True,False,Success,35.376788485850454,Valga,Sunny
RIDE_624,DRIVER_28,5,16,19.038763635501063,2.111411104358849,True,Ride canceled,2024-06-01 21:58:10.825809,True,False,Paid,1.8536548072014791,Elva,Cloudy
RIDE_625,DRIVER_66,5,26,11.786178418430925,2.1052764338634145,False,,2024-11-18 21:58:10.825811,False,False,Pending,15.388297813828492,Narva,Sunny
RIDE_626,DRIVER_61,10,21,5.194681976862134,2.728075710378024,False,,2024-01-14 21:58:10.825813,False,True,Success,28.630184355087945,Narva,Rainy
RIDE_627,DRIVER_95,10,14,6.234911204578168,4.92147496376874,False,,2024-11-10 21:58:10.825814,False,False,Paid,13.108369318032931,Valga,Foggy
RIDE_628,DRIVER_22,19,58,8.308874038634583,1.2700101867352878,False,,2024-02-07 21:58:10.825816,True,False,Success,41.021814582366204,Parnu,Cloudy
RIDE_629,DRIVER_85,17,5,9.027066517528343,3.07480397752238,False,,2024-02-09 21:58:10.825818,False,True,Pending,28.891136320627442,Narva,Sunny
RIDE_630,DRIVER_11,14,26,25.81724961955186,1.7174587280488418,False,,2024-03-31 21:58:10.825819,True,True,Pending,4.163895561923606,Elva,Sunny
RIDE_631,DRIVER_37,9,30,17.7142380719107,4.8827061816389765,False,,2024-09-19 21:58:10.825821,True,True,Paid,40.99624590877093,Narva,Rainy
RIDE_632,DRIVER_66,14,22,16.65494551848226,1.4532140189098568,False,,2024-06-01 21:58:10.825823,False,True,Success,43.14173295975379,Valga,Sunny
RIDE_633,DRIVER_85,1,54,5.213528412338089,2.614404009446365,True,Overcharged,2024-05-21 21:58:10.825832,True,False,Success,4.419346409235922,Tartu,Stormy
RIDE_634,DRIVER_82,19,18,26.08391141378418,3.9515399393384247,True,Overcharged,2024-09-13 21:58:10.825834,True,False,Success,24.423850333897857,Keila,Foggy
RIDE_635,DRIVER_80,13,51,22.238800489837544,3.818217712109781,True,Drop-off to Unknown place,2024-06-10 21:58:10.825835,False,False,Success,14.3480284174235,Keila,Sunny
RIDE_636,DRIVER_43,13,33,3.8947141332000443,2.690914547575729,False,,2024-07-18 21:58:10.825837,True,False,Paid,18.284919365181704,Tallinn,Sunny
RIDE_637,DRIVER_12,4,16,21.819382722433524,2.386096671810873,False,,2024-05-20 21:58:10.825839,True,True,Pending,8.904653590035043,Voru,Rainy
RIDE_638,DRIVER_97,1,40,17.21907008559409,2.5904495142114823,False,,2024-06-17 21:58:10.825840,False,False,Paid,26.43517248854615,Elva,Stormy
RIDE_639,DRIVER_31,17,39,4.288309680909791,2.057105052634557,True,Overcharged,2024-06-09 21:58:10.825842,True,False,Success,43.151091542951185,Tallinn,Sunny
RIDE_640,DRIVER_87,8,56,14.832417962802381,1.8213317548271992,False,,2024-11-20 21:58:10.825844,True,True,Success,23.1351944119508,Saaremaa,Foggy
RIDE_641,DRIVER_40,2,16,15.571496039641316,2.93215879023556,True,Overcharged,2024-07-31 21:58:10.825845,False,False,Pending,4.648241581357171,Rapla,Foggy
RIDE_642,DRIVER_29,8,11,6.641687124571721,2.0741350242704293,False,,2024-06-03 21:58:10.825847,False,False,Success,28.280058673005968,Narva,Sunny
RIDE_643,DRIVER_26,7,33,28.479548116007905,2.1498466595890005,True,Drop-off to Unknown place,2024-07-31 21:58:10.825849,False,False,Paid,15.969811755855309,Narva,Stormy
RIDE_644,DRIVER_19,2,15,25.799310401458534,3.6270242538982282,True,Drop-off to Unknown place,2024-02-02 21:58:10.825850,False,False,Paid,38.6607083420171,Parnu,Foggy
RIDE_645,DRIVER_4,3,37,20.73262544521503,4.874149326799569,True,Overcharged,2024-08-30 21:58:10.825852,True,True,Pending,20.12583852592469,Keila,Foggy
RIDE_646,DRIVER_6,18,10,14.944275708017003,3.4145488022375003,False,,2024-06-30 21:58:10.825854,True,True,Paid,9.484942793458806,Tallinn,Stormy
RIDE_647,DRIVER_32,12,51,13.529435164366237,1.3079178682598651,True,Drop-off to Unknown place,2024-10-21 21:58:10.825856,False,True,Paid,9.408647398410377,Rapla,Stormy
RIDE_648,DRIVER_61,1,19,20.227257080226718,1.302334455416268,False,,2024-01-22 21:58:10.825857,True,True,Paid,34.82562395173105,Keila,Sunny
RIDE_649,DRIVER_79,12,36,17.272092343393354,4.805692883382264,False,,2024-05-10 21:58:10.825859,True,True,Paid,12.685854325523835,Narva,Cloudy
RIDE_650,DRIVER_99,5,55,3.7436469646927972,2.1891631612293345,False,,2024-12-04 21:58:10.825861,False,False,Success,34.758269343005814,Saaremaa,Rainy
RIDE_651,DRIVER_10,17,15,16.35007416556929,1.3682679443299017,False,,2024-11-22 21:58:10.825862,False,False,Paid,10.059041673730373,Parnu,Cloudy
RIDE_652,DRIVER_59,16,27,24.579301282519506,3.3961783486015262,False,,2024-11-25 21:58:10.825864,True,True,Pending,15.154200222857614,Tallinn,Cloudy
RIDE_653,DRIVER_54,15,30,14.858716572714826,3.4945951131610644,True,Overcharged,2024-11-21 21:58:10.825866,False,True,Pending,21.481426787346773,Parnu,Foggy
RIDE_654,DRIVER_81,15,38,3.4547841715195156,3.5940192804747526,False,,2024-05-31 21:58:10.825867,False,True,Paid,42.500617386511834,Tallinn,Stormy
RIDE_655,DRIVER_74,5,50,24.015789582752927,2.069608111430165,False,,2024-11-19 21:58:10.825869,False,False,Pending,41.996182689168286,Tapa,Foggy
RIDE_656,DRIVER_25,14,38,7.638185899807283,1.0604427368579001,False,,2024-07-01 21:58:10.825871,True,True,Paid,10.102362518580662,Tapa,Rainy
RIDE_657,DRIVER_92,2,33,9.241383376865086,4.860061477817887,False,,2024-11-02 21:58:10.825872,False,False,Pending,16.761637814695202,Keila,Sunny
